"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","MDPR","MDSF","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WT01","WT03","WT04","WT05","WT06"
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-02-02",,,,"0.00","0.0","1.0","33","15",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-02-03",,,,"0.00","0.0","0.0","31","18",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-02-04",,,,"0.00","0.0","0.0","32","9",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-02-05",,,,"0.00","0.0","0.0","46","16",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-02-06",,,,"0.00","0.0","0.0","38","19",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-02-07",,,,"0.00","0.0","0.0","35","10",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-02-08",,,,"0.00","0.0","0.0","42","20",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-02-09",,,,"0.00","0.0","0.0","45","17",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-02-10",,,,"0.00","0.0","0.0","37","15",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-02-11",,,,"0.00","0.0","0.0","15","7",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-02-12",,,,"0.00","0.0","0.0","38","8",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-02-13",,,,"0.00","0.0","0.0","37","20",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-02-14",,,,"0.00","0.0","0.0","43","28",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-02-15",,,,"0.00","0.0","0.0","42","29",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-02-16",,,,"0.00","0.0","0.0","44","31",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-02-17",,,,"0.07","0.0","0.0","40","29",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-02-18",,,,"0.00","0.0","0.0","37","23",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-02-19",,,,"0.00","0.0","0.0","36","17",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-02-20",,,,"0.00","0.0","0.0","40","15",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-02-21",,,,"0.00","0.0","0.0","49","31",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-02-22",,,,"0.00","0.0","0.0","44","30",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-02-23",,,,"0.00","0.0","0.0","35","27",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-02-24",,,,"0.00","0.0","0.0","35","23",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-02-25",,,,"0.61","3.0","3.0","31","16",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-02-26",,,,"0.00","0.0","3.0","40","10",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-02-27",,,,"0.00","0.0","2.0","39","21",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-02-28",,,,"0.00","0.0","2.0","31","20",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-02-29",,,,"0.00","0.0","2.0","28","23",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-03-01",,,,"0.34","3.5","6.0","28","23",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-03-02",,,,"0.00","0.0","5.0","32","22",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-03-03",,,,,,,"46","27",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-03-04",,,,,,,"42","26",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-03-05","    3","0.29",,"0.29","0.1","5.0","28","14",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-03-06",,,,"0.00","0.0","5.0","35","4",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-03-07",,,,"0.00","0.0","4.0","56","21",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-03-08",,,,"0.00","0.0","2.0","63","36",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-03-09",,,,"0.11","0.0","0.0","52","30",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-03-10",,,,,,,"37","26",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-03-11",,,,,,,"57","24",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-03-12","    3","0.08",,"0.08","0.0","0.0","66","28",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-03-13",,,,"0.00","0.0","0.0","66","40",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-03-14",,,,"0.00","0.0","0.0","59","32",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-03-15",,,,"0.00","0.0","0.0","48","35",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-03-16",,,,"0.05","0.0","0.0","41","36",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-03-17",,,,"0.00","0.0","0.0","54","36",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-03-18",,,,"0.00","0.0","0.0","77","32",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-03-19",,,,"0.00","0.0","0.0","77","40",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-03-20",,,,"0.00","0.0","0.0","81","46",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-03-21",,,,"0.00","0.0","0.0","81","43",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-03-22",,,,"0.00","0.0","0.0","83","44",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-03-23",,,,"0.00","0.0","0.0","68","45",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-03-24",,,,,,,"54","41",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-03-25",,,,,,,"48","40",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-03-26","    3","0.26",,"0.26","0.0","0.0","42","27",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-03-27",,,,"0.00","0.0","0.0","44","21",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-03-28",,,,"0.01","0.0","0.0","46","28",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-03-29",,,,"0.00","0.0","0.0","41","34",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-03-30",,,,"0.00","0.0","0.0","45","29",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-03-31",,,,,,,"49","30",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-04-01",,,,,,,"49","23",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-04-02","    3","0.05",,"0.05","0.0","0.0","49","29",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-04-03",,,,"0.00","0.0","0.0","53","24",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-04-04",,,,"0.00","0.0","0.0","55","31",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-04-05",,,,"0.02","0.0","0.0","40","33",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-04-06",,,,"0.00","0.0","0.0","49","29",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-04-07",,,,"0.00","0.0","0.0","52","27",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-04-08",,,,"0.00","0.0","0.0","52","36",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-04-09",,,,"0.01","0.0","0.0","46","37",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-04-10",,,,"0.02","0.0","0.0","51","37",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-04-11",,,,"0.00","0.0","0.0","55","29",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-04-12",,,,"0.09","0.0","0.0","56","33",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-04-13",,,,"0.00","0.0","0.0","62","30",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-04-14",,,,"0.00","0.0","0.0","67","31",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-04-15",,,,"0.00","0.0","0.0","75","42",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-04-16",,,,"0.00","0.0","0.0","90","57",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-04-17",,,,"0.00","0.0","0.0","74","50",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-04-18",,,,"0.00","0.0","0.0","59","38",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-04-19",,,,"0.00","0.0","0.0","73","31",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-04-20",,,,"0.00","0.0","0.0","80","41",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-04-21",,,,,,,"76","45",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-04-22",,,,,,,"47","40",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-04-23","    3","2.61",,"2.61","0.0","0.0","60","40",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-04-24",,,,,,,"53","41",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-04-25","    2","0.07",,"0.07","0.0","0.0","54","36",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-04-26",,,,"0.00","0.0","0.0","58","34",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-04-27",,,,"0.38","0.0","0.0","48","34",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-04-28",,,,"0.00","0.0","0.0","51","31",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-04-29",,,,"0.00","0.0","0.0","51","28",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-04-30",,,,"0.00","0.0","0.0","62","27",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-05-01",,,,"0.56","0.0","0.0","52","42",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-05-02",,,,,"0.0","0.0","54","43",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-05-03","    2","0.15",,,"0.0","0.0","55","44",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-05-04",,,,"0.23","0.0","0.0","59","50",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-05-05",,,,,"0.0","0.0","65","47",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-05-06",,,,,"0.0","0.0","69","43",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-05-07","    3","0.02",,,"0.0","0.0","73","35",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-05-08",,,,"1.27","0.0","0.0","58","45",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-05-09",,,,,"0.0","0.0","64","50",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-05-10","    2","0.64",,,"0.0","0.0","59","46",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-05-11",,,,"0.02","0.0","0.0","65","42",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-05-12",,,,,"0.0","0.0","79","35",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-05-13",,,,,"0.0","0.0","80","49",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-05-14","    3","0.06",,,"0.0","0.0","68","51",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-05-15",,,,"0.89","0.0","0.0","63","58",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-05-16",,,,"0.06","0.0","0.0","76","57",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-05-17",,,,"0.00","0.0","0.0","66","46",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-05-18",,,,"0.06","0.0","0.0","75","38",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-05-19",,,,"0.00","0.0","0.0","83","43",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-05-20",,,,"0.00","0.0","0.0","87","51",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-05-21",,,,"0.00","0.0","0.0","81","53",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-05-22",,,,"0.05","0.0","0.0","72","62",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-05-23",,,,"0.00","0.0","0.0","80","61",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-05-24",,,,"0.00","0.0","0.0","78","57",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-05-25",,,,"0.07","0.0","0.0","72","63",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-05-26",,,,,"0.0","0.0","84","61",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-05-27",,,,,"0.0","0.0","82","52",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-05-28",,,,,"0.0","0.0","85","57",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-05-29","    4","0.52",,,"0.0","0.0","71","58",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-05-30",,,,"1.24","0.0","0.0","81","63",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-05-31",,,,"0.00","0.0","0.0","76","54",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-06-01",,,,"0.00","0.0","0.0","74","47",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-06-02",,,,,,,"60","50",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-06-03",,,,,,,"66","54",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-06-04","    3","1.30",,,"0.0","0.0","55","50",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-06-05",,,,"0.02","0.0","0.0","66","48",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-06-06",,,,"0.00","0.0","0.0","70","48",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-06-07",,,,"0.21","0.0","0.0","69","51",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-06-08",,,,"0.01","0.0","0.0","78","51",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-06-09",,,,,,,"77","49",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-06-10",,,,,,,"82","49",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-06-11","    3","0.02",,,"0.0","0.0","79","57",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-06-12",,,,"0.00","0.0","0.0","78","59",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-06-13",,,,"0.79","0.0","0.0","78","58",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-06-14",,,,"0.00","0.0","0.0","78","50",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-06-15",,,,"0.00","0.0","0.0","80","48",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-06-16",,,,"0.00","0.0","0.0","83","51",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-06-17",,,,"0.00","0.0","0.0","79","51",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-06-18",,,,"0.00","0.0","0.0","74","56",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-06-19",,,,"0.00","0.0","0.0","82","52",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-06-20",,,,"0.00","0.0","0.0","94","64",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-06-21",,,,"0.00","0.0","0.0","94","69",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-06-22",,,,"0.00","0.0","0.0","89","66",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-06-23",,,,,,,"83","60",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-06-24",,,,,,,"83","55",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-06-25","    3","1.17",,,"0.0","0.0","67","57",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-06-26",,,,"0.19","0.0","0.0","63","54",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-06-27",,,,"0.03","0.0","0.0","68","56",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-06-28",,,,"0.14","0.0","0.0","83","58",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-06-29",,,,"0.06","0.0","0.0","89","57",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-06-30",,,,"0.00","0.0","0.0","88","58",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-07-01",,,,"0.00","0.0","0.0","86","60",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-07-02",,,,"0.00","0.0","0.0","82","60",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-07-03",,,,"0.10","0.0","0.0","82","58",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-07-04",,,,,"0.0","0.0","87","61",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-07-05","    2","0.84",,,"0.0","0.0","78","62",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-07-06",,,,"0.01","0.0","0.0","87","59",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-07-07",,,,"0.00","0.0","0.0","84","67",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-07-08",,,,"0.00","0.0","0.0","83","61",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-07-09",,,,"0.00","0.0","0.0","80","52","76",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-07-10",,,,"0.00","0.0","0.0","81","48","78",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-07-11",,,,"0.00","0.0","0.0","85","52","85",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-07-12",,,,"0.00","0.0","0.0","90","55","87",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-07-13",,,,"0.00","0.0","0.0","91","59","89",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-07-14",,,,,,,"91","63",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-07-15",,,,,,,"89","63",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-07-16","    3","0.01",,,"0.0","0.0","89","67","86",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-07-17",,,,"0.01","0.0","0.0","95","67","94",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-07-18",,,,"0.42","0.0","0.0","95","69","84",,"    1",,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-07-19",,,,"0.00","0.0","0.0","85","53","77",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-07-20",,,,"0.00","0.0","0.0","80","51","80",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-07-21",,,,"0.00","0.0","0.0","83","54",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-07-22",,,,"0.00","0.0","0.0","89","62",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-07-23",,,,"0.00","0.0","0.0","89","68",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-07-24",,,,"0.32","0.0","0.0","88","66","82",,"    1",,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-07-25",,,,"0.00","0.0","0.0","82","57","70",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-07-26",,,,"0.02","0.0","0.0","70","60","67",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-07-27",,,,"1.01","0.0","0.0","73","64","72",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-07-28",,,,"0.01","0.0","0.0","79","63","73",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-07-29",,,,,,,"78","64",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-07-30","    2","0.90",,,"0.0","0.0","85","60","84",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-07-31",,,,"0.00","0.0","0.0","84","63","83",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-08-01",,,,"0.00","0.0","0.0","84","61","82",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-08-02",,,,"0.00","0.0","0.0","88","65","86",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-08-03",,,,"0.00","0.0","0.0","89","65","88",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-08-04",,,,,"0.0","0.0","92","64",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-08-05",,,,,"0.0","0.0","88","67",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-08-06",,,,,"0.0","0.0","82","65",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-08-07","    4","0.00",,,"0.0","0.0","84","56","83",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-08-08",,,,"0.05","0.0","0.0","88","55","87",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-08-09",,,,"0.01","0.0","0.0","87","61","82",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-08-10",,,,"0.10","0.0","0.0","85","67","69",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-08-11",,,,,"0.0","0.0","79","66",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-08-12",,,,,"0.0","0.0","84","67",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-08-13","    3","0.21",,,"0.0","0.0","84","62","81",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-08-14",,,,"0.13","0.0","0.0","82","61","76",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-08-15",,,,"0.10","0.0","0.0","82","65","80",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-08-16",,,,"0.02","0.0","0.0","82","63","79",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-08-17",,,,"0.00","0.0","0.0","85","57","80",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-08-18",,,,,"0.0","0.0","84","61",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-08-19",,,,,"0.0","0.0","77","50",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-08-20","    3","0.08",,,"0.0","0.0","79","51","79",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-08-21",,,,"0.00","0.0","0.0","80","60",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-08-22",,,,"0.00","0.0","0.0","82","52","80",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-08-23",,,,"0.00","0.0","0.0","85","54","83",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-08-24",,,,"0.00","0.0","0.0","86","57","82",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-08-25",,,,,"0.0","0.0","86","59",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-08-26",,,,,"0.0","0.0","87","59",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-08-27","    3","0.00",,,"0.0","0.0","85","58","79",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-08-28",,,,"0.53","0.0","0.0","82","67","73",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-08-29",,,,"0.00","0.0","0.0","75","51","72",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-08-30",,,,"0.00","0.0","0.0","81","49","81",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-08-31",,,,"0.00","0.0","0.0","84","56","83",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-09-01",,,,,"0.0","0.0","84","63",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-09-02",,,,,"0.0","0.0","78","60",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-09-03",,,,,"0.0","0.0","81","53",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2012-09-04",,,,"0.42","0.0","0.0","80","59","64",,,,,
